"","VISIT_ID","SITE_ID","VISIT_NO","DATE_COL","NTL_PPM","PTL_PPB","SITE_TYPE","ECO_REG","ECO_REG_NAME","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","tn.tp","TN_mol","TP_mol"
"378",2010555,"NLA17_CO-10008",1,"20-Jul-17",0.628,31.5025,"PROB","WMT","Western Mountains",-108.4074,37.41533,"Region_08",20.80622003,"Urban","MAN_MADE",65.3861,2216,"H14080202","NLA_CO-10001",44.0822194019228,4.48347254943957e-05,1.01707051284355e-06
"379",2010556,"NLA17_CO-10005",1,"21-Jul-17",0.338,14.26875,"PROB","SPL","Southern Plains",-105.1122,39.99496,"Region_08",57.73373356,"Urban","MAN_MADE",18.24577,1623,"H10190005","NLA_CO-10027",52.3817012978975,2.41307917469837e-05,4.60672165070596e-07
"380",2010557,"NLA17_MI-10008",1,"20-Jul-17",0.35,7.3275,"PROB","UMW","Upper Midwest",-88.83002,46.15177,"Region_05",53.46569384,"Non-Urban","NATURAL",55.62428,497,"H04060105","NLA_MI-10010",105.623619435591,2.49875062468766e-05,2.36571198567134e-07
"381",2010558,"NLA17_MI-10028",1,"21-Jul-17",0.441,15.09625,"PROB","UMW","Upper Midwest",-86.48319,46.14496,"Region_05",58.01738359,"Non-Urban","NATURAL",4.728882,218,"H04060106","NLA_MI-10154",64.5978908657454,3.14842578710645e-05,4.87388325673025e-07
"382",2010559,"NLA17_IN-10136",1,"21-Jul-17",0.431,40.2075,"PROB","SAP","Southern Appalachians",-86.24282,38.12682,"Region_05",97.37304182,"Urban","MAN_MADE",1.140958,128,"H12040102","NLA_IN-10232",23.7038575091399,3.07703291211537e-05,1.29811483676398e-06
"383",2010560,"NLA17_RI-10002",1,"20-Jul-17",0.625,47.71125,"PROB","NAP","Northern Appalachians",-71.59692,41.98989,"Region_01",27.28849738,"Urban","MAN_MADE",24.34182,75,"H10020004","NLA_RI-10009",28.9673022390756,4.46205468694224e-05,1.540376335399e-06
"384",2010561,"NLA17_SD-10081",1,"19-Jul-17",2.578,187.49375,"PROB","TPL","Temperate Plains",-97.33832,45.27454,"Region_08",12.46295597,"Non-Urban","NATURAL",15.01995,541,"H10170201","NLA_SD-10221",30.4049956729003,0.000184050831726994,6.05330892682996e-06
"385",2010562,"NLA17_CO-10019",1,"23-Jul-17",0.234,10.7075,"PROB","WMT","Western Mountains",-106.6667,39.16191,"Region_08",49.32183736,"Urban","NATURAL",3.163203,3483,"H14010004","NLA_CO-10079",48.3255274236202,1.67059327479118e-05,3.4569581830878e-07
"386",2010563,"NLA17_OH-10005",1,"24-Jul-17",0.519,30.965,"PROB","SAP","Southern Appalachians",-82.47378,39.65347,"Region_05",14.25051958,"Non-Urban","MAN_MADE",47.7416,249,"H05130206","NLA_OH-10042",37.0633867789918,3.70529021203684e-05,9.99717115473394e-07
"387",2010564,"NLA17_MA-10001",1,"24-Jul-17",0.22,11.26125,"PROB","CPL","Coastal Plains",-70.65755,41.76019,"Region_01",303.1131969,"Urban","NATURAL",15.24574,1,"H01090002","NLA_MA-10011",43.2001156205431,1.57064324980367e-05,3.6357385327385e-07
"388",2010565,"NLA17_CO-10055",1,"24-Jul-17",0.559,32.34125,"PROB","WMT","Western Mountains",-108.0687,39.06453,"Region_08",26.67954329,"Non-Urban","MAN_MADE",8.906898,3038,"H14010005","NLA_CO-10103",38.2211574489094,3.99086171200114e-05,1.04414988408861e-06
"389",2010567,"NLA17_ME-HP003",1,"24-Jul-17",0.246,6.545,"HAND","NAP","Northern Appalachians",-70.745565,43.966999,"Region_01",0,"Non-Urban","NATURAL",26.99732,158.23,"H01060002","NLA_ME-10089",83.114019237331,1.75626472478047e-05,2.11307880535229e-07
"390",2010568,"NLA17_MN-10161",1,"24-Jul-17",2.339,139.51125,"PROB","TPL","Temperate Plains",-94.81726,45.08147,"Region_05",28.41390925,"Non-Urban","NATURAL",57.22322,343,"H06020001","NLA_MN-10127",37.0740319720869,0.000166987934604127,4.50417517926974e-06
"391",2010569,"NLA17_SD-10035",1,"24-Jul-17",4.7,444.01125,"PROB","NPL","Northern Plains",-101.0891,45.78323,"Region_08",13.92408043,"Non-Urban","MAN_MADE",13.3681,558,"H10130303","NLA_SD-10199",23.4073749620866,0.000335546512458057,1.43350765731547e-05
"392",2010570,"NLA17_KY-10002",1,"25-Jul-17",0.225,9.94125,"PROB","SAP","Southern Appalachians",-82.87262,38.48626,"Region_04",8.436928876,"Non-Urban","MAN_MADE",70.45612,180,"H05120111","NLA_KY-10004",50.0484176158405,1.60633968729921e-05,3.20957137871787e-07
"393",2010571,"NLA17_RI-10011",1,"25-Jul-17",0.638,37.78375,"PROB","NAP","Northern Appalachians",-71.44686,41.77464,"Region_01",33.9796927,"Urban","NATURAL",7.170749,7,"H01090004","NLA_RI-10051",37.3391517753621,4.55486542443064e-05,1.21986312164598e-06
"394",2010572,"NLA17_MN-10159",1,"25-Jul-17",0.363,18.61375,"PROB","UMW","Upper Midwest",-90.48658,47.91117,"Region_05",135.9781372,"Non-Urban","NATURAL",87.62312,587,"H04010101","NLA_MN-10130",43.1242521443846,2.59156136217605e-05,6.00952186602386e-07
"395",2010573,"NLA17_NC-10001",2,"23-Jul-17",0.318,27.57375,"PROB","SAP","Southern Appalachians",-81.24485,35.81465,"Region_04",9.058778565,"Urban","MAN_MADE",1558.999,283,"H03050101","NLA_NC-10020",25.5023448761174,2.27029342471621e-05,8.90229285089117e-07
"396",2010574,"NLA17_NC-10004",2,"24-Jul-17",0.176,13.58875,"PROB","SAP","Southern Appalachians",-82.71677,35.14813,"Region_04",26.57602531,"Urban","MAN_MADE",33.85709,880,"H07010105","NLA_NC-10031",28.6405917855191,1.25651459984294e-05,4.38718099560442e-07
"397",2010575,"NLA17_NC-10011",1,"25-Jul-17",0.605,48.11875,"PROB","SAP","Southern Appalachians",-81.96495,35.19371,"Region_04",879.0266408,"Non-Urban","MAN_MADE",3.054168,293,"H03050105","NLA_NC-10061",27.8028851661268,4.31926893696009e-05,1.55353263200986e-06
"398",2010576,"NLA17_IN-10100",1,"25-Jul-17",0.661,94.00375,"PROB","UMW","Upper Midwest",-86.7819,41.49718,"Region_05",38.0197708,"Non-Urban","MAN_MADE",6.980471,222,"H07130003","NLA_IN-10198",15.5490947117945,4.71906903691012e-05,3.03494777308839e-06
"399",2010577,"NLA17_GA-10005",2,"25-Jul-17",0.909,48.2,"PROB","CPL","Coastal Plains",-83.96636,32.63901,"Region_04",1139.192455,"Non-Urban","MAN_MADE",2.444591,129,"H03130005","NLA_GA-10028",41.7028439783991,6.4896123366888e-05,1.55615581998442e-06
"400",2010578,"NLA17_ME-10039",1,"25-Jul-17",0.275,11.22625,"PROB","NAP","Northern Appalachians",-68.86687135,47.10643131,"Region_01",48.39694415,"Non-Urban","NATURAL",12.33447436,312,"H01010008","NLA_ME-10081",54.168500393257,1.96330406225459e-05,3.62443864607886e-07
"401",2010579,"NLA17_ND-10032",1,"25-Jul-17",6.375,291.06125,"PROB","NPL","Northern Plains",-98.89073,46.11088,"Region_08",24.88253601,"Non-Urban","NATURAL",27.84045,604,"H10160004","NLA_ND-10152",48.4333631815701,0.000455129578068109,9.39702610289296e-06
"402",2010580,"NLA17_CO-10024",2,"25-Jul-17",0.318,15.60375,"PROB","SPL","Southern Plains",-105.1267,40.33708,"Region_08",12.40431711,"Urban","MAN_MADE",189.8165,1565,"H10190006","NLA_CO-10021",45.0657875208103,2.27029342471621e-05,5.037731613295e-07
"403",2010581,"NLA17_MI-10019",1,"25-Jul-17",0.273,5.855,"PROB","UMW","Upper Midwest",-84.18028,45.12481,"Region_05",285.9691114,"Non-Urban","NATURAL",58.51411,264,"H04030106","NLA_MI-10089",103.106151272954,1.94902548725637e-05,1.89030961120514e-07
"404",2010582,"NLA17_CT-10006",1,"25-Jul-17",0.248,4.75125,"PROB","NAP","Northern Appalachians",-73.46631,41.95109,"Region_01",51.60668398,"Non-Urban","MAN_MADE",2.231013,230,"H01100005","NLA_CT-10042",115.423071348589,1.77054329977868e-05,1.53395961404585e-07
"405",2010583,"NLA17_NE-10008",1,"25-Jul-17",9.25,428.63125,"PROB","SPL","Southern Plains",-100.5028,42.51739,"Region_07",6.825696614,"Non-Urban","NATURAL",159.8336,881,"H10150004","NLA_NE-10115",47.7206917239949,0.000660384093667452,1.38385272679398e-05
"406",2010584,"NLA17_OR-10102",1,"25-Jul-17",0.181,12.85625,"PROB","WMT","Western Mountains",-122.1575,43.4595,"Region_10",84.98418474,"Non-Urban","NATURAL",1.687057,1680,"H17090001","NLA_OR-10197",31.132435291559,1.29221103733847e-05,4.15069051051343e-07
"407",2010585,"NLA17_MA-10002",1,"25-Jul-17",0.705,29.745,"PROB","NAP","Northern Appalachians",-71.2003,41.98474,"Region_01",92.9578352,"Urban","MAN_MADE",202.4299,30,"H01090004","NLA_MA-10007",52.4111841459142,5.03319768687085e-05,9.60328939116942e-07
"408",2010586,"NLA17_MN-10046",1,"25-Jul-17",1.071,26.60875,"PROB","UMW","Upper Midwest",-95.04378,45.30999,"Region_05",173.5943517,"Non-Urban","NATURAL",304.3627,362,"H07020005","NLA_MN-10166",89.0048814216277,7.64617691154423e-05,8.59073883298972e-07
"409",2010587,"NLA17_SD-10007",1,"25-Jul-17",3.65,239.6025,"PROB","TPL","Temperate Plains",-97.34191,45.63885,"Region_08",65.37910387,"Non-Urban","NATURAL",29.2319,559,"H10160003","NLA_SD-10023",33.6860700614222,0.000260583993717427,7.7356602667597e-06
"410",2010588,"NLA17_NE-10003",1,"25-Jul-17",1.066,295.09,"PROB","SPL","Southern Plains",-98.65979,41.76432,"Region_07",11.12177532,"Non-Urban","MAN_MADE",50.56219,610,"H10210010","NLA_NE-10087",7.98824802242063,7.61048047404869e-05,9.52709586969301e-06
"411",2010589,"NLA17_SC-10011",1,"26-Jul-17",0.25,26.47125,"HAND","SAP","Southern Appalachians",-81.98462,35.10982,"Region_04",0,"Urban","MAN_MADE",76.65414,236,"H03050105","NLA_SC-10012",20.8840337944615,1.7848218747769e-05,8.54634642111258e-07
"412",2010590,"NLA17_MA-10007",1,"26-Jul-17",0.416,19.205,"PROB","NAP","Northern Appalachians",-71.13425,42.10683,"Region_01",80.54826622,"Urban","NATURAL",4.16403,63,"H01090004","NLA_MA-10025",47.8991544922596,2.96994359962876e-05,6.2004092370956e-07
"413",2010591,"NLA17_CO-10002",1,"26-Jul-17",0.244,19.81875,"PROB","SPL","Southern Plains",-105.2221,40.0784,"Region_08",12.40431711,"Urban","MAN_MADE",217.4881,1577,"H10190005","NLA_CO-10048",27.2246556453701,1.74198614978225e-05,6.39856082101997e-07
"414",2010592,"NLA17_IA-HP001",1,"26-Jul-17",0.473,15.91,"HAND","TPL","Temperate Plains",-92.388799,42.478854,"Region_07",0,"Urban","MAN_MADE",7.408682,259.87,"H07080208","NLA_IA-10002",65.7415273016002,3.37688298707789e-05,5.13660562156683e-07
"415",2010593,"NLA17_PA-10001",1,"26-Jul-17",1.146,9.42125,"PROB","SAP","Southern Appalachians",-78.10971,40.36051,"Region_03",31.96590744,"Non-Urban","MAN_MADE",3347.381,239,"H02050303","NLA_PA-10014",268.983052397742,8.1816234739773e-05,3.04168734834611e-07
"416",2010594,"NLA17_IN-10138",1,"26-Jul-17",0.518,21.4475,"PROB","TPL","Temperate Plains",-86.16207,40.4347,"Region_05",34.64071731,"Urban","MAN_MADE",4.928745,249,"H05120101","NLA_IN-10234",53.4074584773588,3.69815092453773e-05,6.92440911807383e-07
"417",2010595,"NLA17_MN-10006",1,"24-Jul-17",0.661,33.565,"PROB","UMW","Upper Midwest",-93.95703,46.43745,"Region_05",130.0883155,"Non-Urban","NATURAL",91.63864,384,"H05140204","NLA_MN-10046",43.5475409508074,4.71906903691012e-05,1.08365913065928e-06
"418",2010596,"NLA17_MN-10047",1,"25-Jul-17",0.56,19.5675,"PROB","UMW","Upper Midwest",-94.12349,46.4289,"Region_05",195.9493093,"Urban","NATURAL",9.634322,358,"H07010104","NLA_MN-10167",63.2851061332755,3.99800099950025e-05,6.317443777499e-07
"419",2010597,"NLA17_IA-10030",1,"26-Jul-17",4.55,421.485,"PROB","TPL","Temperate Plains",-94.45157,42.60756,"Region_07",205.6932348,"Urban","MAN_MADE",1.612016,350,"H11080004","NLA_IA-10102",23.8714116241048,0.000324837581209395,1.36078077963928e-05
"420",2010598,"NLA17_LA-10018",1,"26-Jul-17",1.389,251.98,"PROB","CPL","Coastal Plains",-93.7702,32.3514,"Region_06",240.6451167,"Urban","NATURAL",5.39115,44,"H11140206","NLA_LA-10119",12.1894750399063,9.91647033626044e-05,8.13527268713018e-06
"421",2010599,"NLA17_GA-10008",1,"26-Jul-17",0.095,7.325,"PROB","CPL","Coastal Plains",-83.02665,33.01464,"Region_04",1532.000199,"Non-Urban","MAN_MADE",2.642953,107,"H11070207","NLA_GA-10051",28.6790528656686,6.78232312415221e-06,2.36490485090994e-07
"422",2010600,"NLA17_OH-10003",1,"27-Jul-17",0.215,5.8025,"PROB","SAP","Southern Appalachians",-82.69067,39.05604,"Region_05",11.36732673,"Non-Urban","MAN_MADE",65.08673,211,"H05100205","NLA_OH-10054",81.935505806154,1.53494681230813e-05,1.87335978121569e-07
"423",2010601,"NLA17_RI-10006",1,"27-Jul-17",0.443,23.7175,"PROB","NAP","Northern Appalachians",-71.56469,41.50025,"Region_01",25.50176768,"Urban","NATURAL",8.852283,35,"H01090005","NLA_RI-10054",41.3031947641472,3.16270436210466e-05,7.65728748142749e-07
"424",2010602,"NLA17_SD-10088",1,"26-Jul-17",2.188,182.55125,"PROB","TPL","Temperate Plains",-96.46497,45.0889,"Region_08",12.46295597,"Non-Urban","NATURAL",13.57395,340,"H07020009","NLA_SD-10228",26.5039946278017,0.000156207610480474,5.89373838450065e-06
"425",2010603,"NLA17_ND-10082",1,"26-Jul-17",2.226,104.3175,"PROB","TPL","Temperate Plains",-98.97187,47.90445,"Region_08",96.86160627,"Non-Urban","NATURAL",3.92904,468,"H09020315","NLA_ND-10179",47.1863970493436,0.000158920539730135,3.36793121890508e-06
"426",2010604,"NLA17_ND-10016",1,"27-Jul-17",4.4,296.49875,"PROB","NPL","Northern Plains",-101.0598,47.9042,"Region_08",25.38016783,"Non-Urban","NATURAL",23.20338,644,"H09030001","NLA_ND-10079",32.815470691316,0.000314128649960734,9.57257791349805e-06
"427",2010605,"NLA17_IN-10068",1,"27-Jul-17",0.955,54.56375,"PROB","TPL","Temperate Plains",-85.62905,40.53272,"Region_05",85.82811419,"Urban","MAN_MADE",2.223326,243,"H05120202","NLA_IN-10167",38.7032993883642,6.81801956164775e-05,1.76161197349948e-06
"428",2010606,"NLA17_MA-10017",1,"27-Jul-17",1.778,280.43875,"PROB","NAP","Northern Appalachians",-71.09953,42.71482,"Region_01",110.3665222,"Urban","NATURAL",1.696016,37,"H12030201","NLA_MA-10030",14.0198240178456,0.000126936531734133,9.05407454277295e-06
"429",2010607,"NLA17_ME-10020",1,"27-Jul-17",0.256,11.6925,"PROB","NAP","Northern Appalachians",-70.05456059,44.95770081,"Region_01",172.8359077,"Non-Urban","NATURAL",136.8642415,112,"H01030003","NLA_ME-10074",48.4151648570962,1.82765759977154e-05,3.77496927908047e-07
"430",2010608,"NLA17_IA-10029",1,"27-Jul-17",1.053,228.46875,"PROB","TPL","Temperate Plains",-91.84439,41.77773,"Region_07",156.9818391,"Non-Urban","MAN_MADE",1.86166,221,"H07080209","NLA_IA-10101",10.1917882948887,7.51766973656029e-05,7.376202800769e-06
"431",2010609,"NLA17_ME-HP001",1,"25-Jul-17",0.219,6.555,"HAND","NAP","Northern Appalachians",-70.959436,44.742504,"Region_01",0,"Non-Urban","NATURAL",143.6636,422.93,"H01040001","NLA_ME-10087",73.8788704978665,1.56350396230456e-05,2.1163073443979e-07
"432",2010610,"NLA17_ME-HP002",1,"26-Jul-17",0.324,6.78375,"HAND","NAP","Northern Appalachians",-70.767819,45.396384,"Region_01",0,"Non-Urban","NATURAL",59.11544591,428.09,"H01030002","NLA_ME-10088",105.614611024552,2.31312914971086e-05,2.19016017506625e-07
"433",2010611,"NLA17_MS-10019",1,"27-Jul-17",0.396,15.09125,"PROB","CPL","Coastal Plains",-88.72377,34.65321,"Region_04",6.610840727,"Non-Urban","MAN_MADE",63.72761,158,"H08010202","NLA_MS-10030",58.0254878593433,2.82715784964661e-05,4.87226898720745e-07
"434",2010612,"NLA17_NH-10999",1,"27-Jul-17",0.149,2.91625,"HAND","NAP","Northern Appalachians",-71.20104337,45.23823385,"Region_01",0,"Non-Urban","NATURAL",91.87509717,666,"H01080101","NLA_NH-10047",112.982282668035,1.06375383736703e-05,9.41522699176259e-08
"435",2010613,"NLA17_NJ-10025",1,"26-Jul-17",0.819,96.19125,"PROB","NAP","Northern Appalachians",-74.79559,40.81071,"Region_02",63.33041665,"Urban","MAN_MADE",2.787945,303,"H02030105","NLA_NJ-10034",18.8276953164601,5.84707646176912e-05,3.10557206471113e-06
"436",2010614,"NLA17_OR-10024",1,"27-Jul-17",0.056,1.35875,"PROB","WMT","Western Mountains",-122.1081,43.36571,"Region_10",14.43240821,"Non-Urban","NATURAL",4.787467,1796,"H17100301","NLA_OR-10137",91.137539228178,3.99800099950025e-06,4.38677742822372e-08
"437",2010615,"NLA17_MT-10009",2,"27-Jul-17",2.31,641.475,"PROB","NPL","Northern Plains",-108.01,48.83419,"Region_08",17.46709451,"Non-Urban","NATURAL",68.04424,821,"H10050004","NLA_MT-10118",7.96307988827988,0.000164917541229385,2.07102708428321e-05
"438",2010616,"NLA17_SC-10003",2,"27-Jul-17",0.73,69.34125,"PROB","SAP","Southern Appalachians",-81.76288,34.35717,"Region_04",130.6440994,"Urban","MAN_MADE",4.839322,160,"H03050109","NLA_SC-10010",23.2798416581527,5.21167987434854e-05,2.23870933096462e-06
"439",2010617,"NLA17_SC-10023",1,"27-Jul-17",0.31,19.56875,"PROB","SAP","Southern Appalachians",-82.3781,33.92321,"Region_04",30.651337,"Non-Urban","MAN_MADE",11.69288,100,"H03060103","NLA_SC-10047",35.0305888051731,2.21317912472335e-05,6.3178473448797e-07
"440",2010618,"NLA17_TX-10032",1,"27-Jul-17",0.953,275.4675,"PROB","CPL","Coastal Plains",-95.46998,30.92462,"Region_06",91.49217177,"Urban","NATURAL",6.707609,42,"H12030202","NLA_TX-10226",7.6501748488123,6.80374098664953e-05,8.89357579546802e-06
"441",2010619,"NLA17_CO-10011",1,"27-Jul-17",0.155,6.07375,"PROB","WMT","Western Mountains",-106.1668,39.64606,"Region_08",524.5862471,"Urban","NATURAL",3.83767,3435,"H14010002","NLA_CO-10069",56.431762476331,1.10658956236168e-05,1.96093390282788e-07
"442",2010620,"NLA17_SC-10016",1,"28-Jul-17",0.286,31.84,"PROB","CPL","Coastal Plains",-81.80833,33.6172,"Region_04",5.810988525,"Non-Urban","MAN_MADE",22.27727,86,"H03060106","NLA_SC-10040",19.8628609497925,2.04183622474477e-05,1.02796683212249e-06
"443",2010621,"NLA17_SC-10004",1,"28-Jul-17",0.324,20.75125,"PROB","CPL","Coastal Plains",-81.88408,33.57375,"Region_04",77.83063797,"Urban","MAN_MADE",6.751049,71,"H03060106","NLA_SC-10014",34.5262631185014,2.31312914971086e-05,6.69962208702318e-07
"444",2010622,"NLA17_CO-10007",1,"28-Jul-17",0.456,14.06375,"PROB","SPL","Southern Plains",-105.0334,40.43393,"Region_08",12.40431711,"Urban","NATURAL",611.5612,1511,"H10190006","NLA_CO-10035",71.6989066754534,3.25551509959306e-05,4.54053660027094e-07
"445",2010623,"NLA17_CO-10020",1,"27-Jul-17",0.148,30.96625,"PROB","WMT","Western Mountains",-107.1223,40.06161,"Region_08",49.32183736,"Non-Urban","NATURAL",3.764367,3250,"H14050001","NLA_CO-10080",10.5687087042289,1.05661454986792e-05,9.99757472211465e-07
"446",2010624,"NLA17_CO-10043",1,"26-Jul-17",0.143,7.43625,"PROB","WMT","Western Mountains",-107.2176,39.94522,"Region_08",49.32183736,"Non-Urban","NATURAL",1.617026,3421,"H14050005","NLA_CO-10091",42.5236841581034,1.02091811237239e-05,2.40082234779236e-07
"447",2010625,"NLA17_MA-10004",1,"28-Jul-17",0.308,20.20875,"PROB","NAP","Northern Appalachians",-72.2185,42.64691,"Region_01",104.2348226,"Urban","MAN_MADE",138.4086,194,"H01080202","NLA_MA-10017",33.7023429378154,2.19890054972514e-05,6.52447384379879e-07
"448",2010626,"NLA17_MA-10022",1,"30-Jul-17",0.428,12.25125,"PROB","NAP","Northern Appalachians",-72.28161616,42.51001915,"Region_01",80.54826622,"Urban","NATURAL",9.129622804,164,"H01080202","NLA_MA-10035",77.2524381629437,3.05561504961805e-05,3.95536389825397e-07
"449",2010627,"NLA17_MT-10008",1,"30-Jul-17",0.121,11.8875,"PROB","WMT","Western Mountains",-115.1158,48.96435,"Region_08",23.11558622,"Non-Urban","NATURAL",89.52245,767,"H17010101","NLA_MT-10005",22.508350462041,8.63853787392018e-06,3.83792579046988e-07
"450",2010628,"NLA17_NE-10029",1,"26-Jul-17",0.723,42.47125,"PROB","SPL","Southern Plains",-98.90067,41.32199,"Region_07",5.891525576,"Non-Urban","MAN_MADE",1117.854,657,"H10210003","NLA_NE-10086",37.6436808182028,5.16170486185479e-05,1.37120088940899e-06
"451",2010629,"NLA17_CO-10050",1,"30-Jul-17",0.696,22.1475,"PROB","SPL","Southern Plains",-105.0421,39.57612,"Region_08",21.94219504,"Urban","MAN_MADE",12.93461,1632,"H10190002","NLA_CO-10098",69.4917674299708,4.96894409937888e-05,7.15040685126659e-07
"452",2010630,"NLA17_SD-10019",1,"26-Jul-17",2.881,366.39,"PROB","NPL","Northern Plains",-101.6429,45.07697,"Region_08",10.07352908,"Non-Urban","MAN_MADE",22.23083,726,"H10130306","NLA_SD-10106",17.3879536851409,0.00020568287284929,1.18290442092135e-05
"453",2010632,"NLA17_WI-10005",1,"31-Jul-17",0.575,32.4,"PROB","TPL","Temperate Plains",-89.36625,43.54511,"Region_05",5.778723434,"Urban","NATURAL",183.5187,235,"H04100011","NLA_WI-10019",39.2438550320298,4.10509031198686e-05,1.04604665077791e-06
"454",2010633,"NLA17_OH-10023",1,"31-Jul-17",1.76,157.94125,"PROB","TPL","Temperate Plains",-84.26522,40.17664,"Region_05",44.51102953,"Urban","MAN_MADE",15.31624,274,"H10020007","NLA_OH-10061",24.6414310147269,0.000125651459984294,5.09919492537582e-06
"455",2010634,"NLA17_MI-10012",1,"31-Jul-17",0.589,13.29,"PROB","UMW","Upper Midwest",-85.30726,44.35551,"Region_05",438.1800745,"Non-Urban","NATURAL",10.56814,394,"H04030106","NLA_MI-10132",98.0029485247809,4.20504033697437e-05,4.2907283916168e-07
"456",2010635,"NLA17_MN-10033",1,"31-Jul-17",0.613,18.9875,"PROB","UMW","Upper Midwest",-95.05449,47.15998,"Region_05",195.9493093,"Non-Urban","NATURAL",6.264025,476,"H07010108","NLA_MN-10153",71.3906795488703,4.37638323695295e-05,6.13018851285357e-07
"457",2010636,"NLA17_CO-10022",1,"31-Jul-17",0.456,9.825,"PROB","SPL","Southern Plains",-105.0697,39.67512,"Region_08",8.73728888,"Urban","NATURAL",23.57768,1678,"H10190002","NLA_CO-10082",102.631602926912,3.25551509959306e-05,3.17203961231264e-07
"458",2010637,"NLA17_IA-10034",1,"31-Jul-17",3.838,78.3775,"PROB","UMW","Upper Midwest",-91.9091,43.17446,"Region_07",12.37196133,"Non-Urban","MAN_MADE",12.17534,345,"H07060003","NLA_IA-10106",108.283526707758,0.000274005854215749,2.53044819047363e-06
"459",2010638,"NLA17_MA-10018",1,"31-Jul-17",0.388,23.545,"PROB","NAP","Northern Appalachians",-72.27857053,42.06987046,"Region_01",89.56041346,"Urban","MAN_MADE",2.415921518,235,"H01080204","NLA_MA-10031",36.4402928991591,2.77004354965374e-05,7.60159518289071e-07
"460",2010639,"NLA17_OR-10021",1,"31-Jul-17",0.128,6.405,"PROB","WMT","Western Mountains",-121.9161,44.22932,"Region_10",84.98418474,"Non-Urban","NATURAL",1.165142,1670,"H17090004","NLA_OR-10134",44.1915936839654,9.13828799885771e-06,2.06787925871374e-07
