"","VISIT_ID","NTL_PPM","PTL_PPB","SITE_ID","VISIT_NO","DATE_COL","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","AGGR_ECO9_2015","CHLA_COND","NTL_COND","PTL_COND","TROPHIC_STATE","tn.tp","TN_mol","TP_mol"
"82",1000116,0.8,77,"NLA12_WI-103",1,"8/1/2012","PROB",-92.56438162,45.31579972,"Region_5",416.7172224,"No","NATURAL",26.1330714,286.83,7030005,"NLA_WI-10040","UMW","Good","Fair","Poor","Mesotrophic",22.9746069436525,5.71142999928607e-05,2.48597506512034e-06
"83",1000117,0.708,19,"NLA12_MI-137",1,"8/2/2012","PROB",-88.06319489,46.27677652,"Region_5",325.1169051,"No","NATURAL",1.596551665,455.66,4030107,"NLA_MI-10104","UMW","Good","Good","Good","Mesotrophic",82.4002415881683,5.05461554936817e-05,6.13422418666058e-07
"84",1000118,0.54,21,"NLA12_WI-151",1,"7/31/2012","PROB",-91.57086287,45.73469469,"Region_5",128.4687743,"No","NATURAL",6.207703343,410.27,7050007,"NLA_WI-10086","UMW","Fair","Good","Good","Eutrophic",56.8621521855399,3.8552152495181e-05,6.77993199578275e-07
"85",1000119,3.87,232,"NLA12_WI-127",1,"8/2/2012","PROB",-91.92981181,44.77019577,"Region_5",16.66067079,"Yes","NATURAL",6.264364681,227.65,7050007,"NLA_WI-10062","UMW","Fair","Poor","Poor","Hypereutrophic",36.8868702755334,0.000276290426215464,7.49021058581713e-06
"86",1000120,1.168,47,"NLA12_MI-164",1,"8/3/2012","PROB",-87.44973497,46.39966736,"Region_5",70.40204082,"No","NATURAL",12.28863934,357.63,4030110,"NLA_MI-10131","UMW","Good","Poor","Poor","Eutrophic",54.9533045235194,8.33868779895766e-05,1.51741335143709e-06
"87",1000121,0.27,13,"NLA12_WI-104",1,"7/17/2012","PROB",-89.50723347,46.00615673,"Region_5",172.1233455,"No","NATURAL",422.1658539,497.98,7070001,"NLA_WI-10009","UMW","Good","Good","Good","Mesotrophic",45.9271229190899,1.92760762475905e-05,4.19710075929408e-07
"88",1000122,0.72,68,"NLA12_ID-143",1,"8/6/2012","PROB",-116.3104956,42.26425757,"Region_10",3.290387433,"No","MAN_MADE",35.54598079,1690.02,17050104,"NLA_ID-10093","XER","Good","Fair","Fair","Mesotrophic",23.4138273705164,5.14028699935746e-05,2.19540655101537e-06
"89",1000123,0.514,36,"NLA12_MI-116",1,"8/7/2012","PROB",-88.31624411,47.12988727,"Region_5",117.5669489,"No","NATURAL",69.27843573,189.3,4020103,"NLA_MI-10029","UMW","Good","Good","Fair","Mesotrophic",31.5725345005513,3.6695937745413e-05,1.1622740564199e-06
"90",1000126,1.76,275,"NLA12_ID-216",1,"8/7/2012","PROB",-116.3645133,42.53147462,"Region_10",3.290387433,"No","MAN_MADE",29.38507822,1773.61,17050104,"NLA_ID-10165","XER","Poor","Poor","Poor","Hypereutrophic",14.1523578772899,0.000125651459984294,8.87848237542979e-06
"91",1000127,0.87,25,"NLA12_WI-129",1,"8/7/2012","PROB",-87.95943869,43.42203813,"Region_5",84.92355742,"No","MAN_MADE",2.078359922,242.54,4040003,"NLA_WI-10064","TPL","Fair","Good","Good","Eutrophic",76.953445957764,6.2111801242236e-05,8.07134761402708e-07
"92",1000130,0.248,12,"NLA12_NH-115",1,"8/7/2012","PROB",-71.11845765,43.80812429,"Region_1",42.05957434,"No","NATURAL",20.35454689,132.13,1060002,"NLA_NH-10026","NAP","Good","Good","Good","Oligotrophic",45.7003223120821,1.77054329977868e-05,3.874246854733e-07
"93",1000132,0.359,19,"NLA12_MI-141",1,"8/8/2012","PROB",-88.08197567,46.69731067,"Region_5",70.40204082,"No","NATURAL",18.05137001,551.15,4030107,"NLA_MI-10108","UMW","Good","Good","Good","Mesotrophic",41.7820434041701,2.56300421217962e-05,6.13422418666058e-07
"94",1000134,1.159,95,"NLA12_WA-131",1,"8/8/2012","PROB",-120.1848543,48.39574918,"Region_10",39.64053551,"No","MAN_MADE",8.691569116,714.72,17020008,"NLA_WA-10083","XER","Good","Poor","Poor","Mesotrophic",26.9779322035839,8.2744342114657e-05,3.06711209333029e-06
"95",1000135,0.82,27,"NLA12_WI-107",1,"8/8/2012","PROB",-89.3528689,43.54654689,"Region_5",19.6240585,"Yes","NATURAL",183.5186635,237.25,4030201,"NLA_WI-10019","TPL","Fair","Good","Good","Eutrophic",67.1581797417693,5.85421574926822e-05,8.71705542314925e-07
"96",1000136,0.64,16,"NLA12_WA-111",1,"8/9/2012","PROB",-120.1596049,47.91608833,"Region_10",20.87943929,"No","MAN_MADE",76.6528835,375.52,17020009,"NLA_WA-10052","XER","Good","Fair","Good","Oligotrophic",88.452236733062,4.56914399942886e-05,5.16566247297733e-07
"97",1000137,0.29,134,"NLA12_ID-214",1,"8/8/2012","PROB",-113.92408,42.1873061,"Region_10",5.355105547,"No","MAN_MADE",407.3951506,1444.65,17040211,"NLA_ID-10163","XER","Poor","Good","Poor","Eutrophic",4.78566206205,2.0703933747412e-05,4.32624232111852e-06
"98",1000138,1.19,44,"NLA12_WI-120",1,"8/9/2012","PROB",-87.93633533,42.97222963,"Region_5",24.39880224,"Yes","NATURAL",4.408780855,199.56,4040003,"NLA_WI-10055","TPL","Poor","Fair","Good","Hypereutrophic",59.8057737001954,8.49575212393803e-05,1.42055718006877e-06
"99",1000141,0.429,31,"NLA12_VT-115",1,"8/13/2012","PROB",-72.23012775,44.42819135,"Region_1",16.5353981,"No","NATURAL",6.356745175,467.79,1080102,"NLA_VT-10023","NAP","Good","Fair","Poor","Oligotrophic",30.6016206116803,3.06275433711716e-05,1.00084710413936e-06
"100",1000144,0.87,60,"NLA12_WI-128",1,"7/25/2012","PROB",-88.71573368,44.67992189,"Region_5",214.1847151,"No","NATURAL",1.720295418,245.03,4030202,"NLA_WI-10063","UMW","Good","Fair","Poor","Eutrophic",32.063935815735,6.2111801242236e-05,1.9371234273665e-06
"101",1000146,1.13,34,"NLA12_MI-138",1,"8/14/2012","PROB",-84.41060851,45.74250132,"Region_5",64.68475929,"No","NATURAL",101.8587675,184.98,4070003,"NLA_MI-10105","UMW","Good","Poor","Fair","Mesotrophic",73.4934025796765,8.06739487399157e-05,1.09770327550768e-06
"102",1000147,0.65,15,"NLA12_WI-110",1,"8/13/2012","PROB",-89.19098336,44.32353747,"Region_5",1889.659829,"Yes","NATURAL",6.737154766,271.25,4030202,"NLA_WI-10008","UMW","Good","Good","Good","Mesotrophic",95.8232564608172,4.64053687441993e-05,4.84280856841625e-07
"103",1000148,0.218,21,"NLA12_MI-122",1,"8/14/2012","PROB",-84.17989786,45.12471531,"Region_5",64.68475929,"No","NATURAL",58.51410658,264.76,4070005,"NLA_MI-10089","UMW","Good","Good","Good","Oligotrophic",22.9554614378661,1.55636467480545e-05,6.77993199578275e-07
"104",1000152,0.21,25,"NLA12_MI-133",1,"8/15/2012","PROB",-84.92612676,44.72909861,"Region_5",137.3026588,"No","NATURAL",6.35230531,362.01,4060103,"NLA_MI-10100","UMW","Good","Good","Good","Oligotrophic",18.574969713943,1.49925037481259e-05,8.07134761402708e-07
"105",1000153,0.318,31,"NLA12_MI-107",1,"8/15/2012","PROB",-84.84528421,45.41585495,"Region_5",608.7789568,"Yes","NATURAL",957.6001108,181.95,4070004,"NLA_MI-10043","UMW","Good","Good","Fair","Mesotrophic",22.6837187750917,2.27029342471621e-05,1.00084710413936e-06
"106",1000154,1.35,57,"NLA12_WI-101",2,"8/15/2012","PROB",-89.25380131,42.96455549,"Region_5",19.6240585,"Yes","NATURAL",1293.360842,258.46,7090001,"NLA_WI-10025",NA,NA,NA,NA,NA,52.3730349077341,9.63803812379525e-05,1.84026725599817e-06
"107",1000156,0.511,36,"NLA12_MI-106",1,"8/16/2012","PROB",-84.98252331,45.17151443,"Region_5",113.4000018,"No","NATURAL",184.4345589,214.79,4060105,"NLA_MI-10049","UMW","Good","Good","Fair","Mesotrophic",31.3882590073574,3.64817591204398e-05,1.1622740564199e-06
"108",1000157,0.669,39,"NLA12_MI-126",1,"8/16/2012","PROB",-84.39873637,44.88662282,"Region_5",70.40204082,"No","MAN_MADE",19.90411384,371.44,4070007,"NLA_MI-10093","UMW","Good","Good","Fair","Mesotrophic",37.9324015220632,4.77618333690298e-05,1.25913022778822e-06
"109",1000158,0.785,47,"NLA12_ID-221",1,"8/16/2012","PROB",-114.3843753,46.63155999,"Region_10",4.894451307,"No","NATURAL",12.2231563,1944.63,17060303,"NLA_ID-10170","WMT","Poor","Poor","Fair","Mesotrophic",36.9335137422626,5.60434068679946e-05,1.51741335143709e-06
"110",1000159,0.109,37,"NLA12_ID-218",1,"8/15/2012","PROB",-115.9576667,47.07386493,"Region_10",4.894451307,"No","NATURAL",10.93755364,1688.66,17060308,"NLA_ID-10167","WMT","Fair","Good","Fair","Mesotrophic",6.51438770534038,7.78182337402727e-06,1.19455944687601e-06
"111",1000160,0.096,22,"NLA12_ID-180",1,"8/14/2012","PROB",-115.7316178,47.51563208,"Region_10",12.10496977,"No","NATURAL",7.530982006,1710.56,17010302,"NLA_ID-10129","WMT","Good","Good","Good","Oligotrophic",9.64933491633404,6.85371599914329e-06,7.10278590034383e-07
"112",1000161,0.589,34,"NLA12_MI-130",1,"8/17/2012","PROB",-85.10758971,45.1352057,"Region_5",70.40204082,"No","MAN_MADE",16.26658094,184.01,4060105,"NLA_MI-10097","UMW","Good","Good","Fair","Oligotrophic",38.3076231145394,4.20504033697437e-05,1.09770327550768e-06
"113",1000162,0.581,29,"NLA12_MI-103",1,"8/17/2012","PROB",-83.92044853,44.43034743,"Region_5",113.4000018,"No","NATURAL",105.5829396,273.24,4070007,"NLA_MI-10039","UMW","Good","Good","Fair","Mesotrophic",44.3023702947492,4.14792603698151e-05,9.36276323227142e-07
"114",1000163,1.204,75,"NLA12_MI-142",1,"8/21/2012","PROB",-84.76870838,43.48649233,"Region_5",325.1169051,"Yes","NATURAL",3.44861954,238.35,4080202,"NLA_MI-10109","UMW","Good","Poor","Poor","Mesotrophic",35.4988310088689,8.59570214892554e-05,2.42140428420812e-06
"115",1000164,0.789,17,"NLA12_MI-101",2,"8/21/2012","PROB",-85.46809659,43.21860654,"Region_5",278.9036241,"No","NATURAL",20.59036148,224.37,4050006,"NLA_MI-10009",NA,NA,NA,NA,NA,102.630609974097,5.63289783679589e-05,5.48851637753842e-07
"116",1000166,1.476,35,"NLA12_MI-139",2,"8/22/2012","PROB",-84.90798786,42.38808843,"Region_5",325.1169051,"No","NATURAL",2.696718707,282.31,4050003,"NLA_MI-10106",NA,NA,NA,NA,NA,93.2539295842854,0.000105375883486828,1.12998866596379e-06
"117",1000167,0.231,9,"NLA12_VT-110",1,"8/22/2012","PROB",-72.59930665,44.74644759,"Region_1",16.5353981,"No","NATURAL",7.163740773,319.97,2010005,"NLA_VT-10018","NAP","Poor","Good","Good","Eutrophic",56.7568519037148,1.64917541229385e-05,2.90568514104975e-07
"118",1000168,0.436,75,"NLA12_MI-113",1,"8/22/2012","PROB",-85.28522778,43.62015035,"Region_5",102.986062,"No","NATURAL",88.64700506,292.17,4060102,"NLA_MI-10050","UMW","Good","Good","Poor","Mesotrophic",12.855058405205,3.11272934961091e-05,2.42140428420812e-06
"119",1000169,0.139,53,"NLA12_ID-220",1,"8/22/2012","PROB",-116.2079681,45.26811761,"Region_10",45.45833333,"No","NATURAL",2.71785858,2362.78,17060209,"NLA_ID-10169","WMT","Good","Good","Fair","Oligotrophic",5.7994626914602,9.92360962375955e-06,1.71112569417374e-06
"120",1000170,0.373,75,"NLA12_ID-205",1,"8/21/2012","PROB",-116.001262,44.97021316,"Region_10",4.894451307,"No","NATURAL",13.58117154,2008.09,17050123,"NLA_ID-10154","WMT","Fair","Fair","Poor","Mesotrophic",10.9975614338107,2.66295423716713e-05,2.42140428420812e-06
"121",1000172,0.779,29,"NLA12_MI-145",1,"8/23/2012","PROB",-85.31301037,43.7979845,"Region_5",68.23819077,"No","NATURAL",35.79299385,349.89,4060102,"NLA_MI-10112","UMW","Good","Fair","Fair","Mesotrophic",59.4002520819443,5.56150496180481e-05,9.36276323227142e-07
"122",1000173,0.566,16,"NLA12_MI-172",1,"8/23/2012","PROB",-85.45118289,42.5677644,"Region_5",68.23819077,"No","NATURAL",20.64103982,260.77,4050007,"NLA_MI-10139","UMW","Good","Good","Good","Mesotrophic",78.2249468608017,4.0408367244949e-05,5.16566247297733e-07
"123",1000180,0.53,17,"NLA12_WI-138",1,"8/27/2012","PROB",-90.44187712,45.19365958,"Region_5",85.56162495,"Yes","NATURAL",12.47640751,437.69,7040007,"NLA_WI-10073","UMW","Good","Good","Good","Eutrophic",68.9407139242984,3.78382237452702e-05,5.48851637753842e-07
"124",1000185,1.57,59,"NLA12_WI-163",1,"8/28/2012","PROB",-92.04491337,46.47406064,"Region_5",109.2550465,"No","NATURAL",54.62851452,363.01,4010301,"NLA_WI-10098","UMW","Good","Poor","Poor","Eutrophic",58.8432252842828,0.000112086813735989,1.90483803691039e-06
"125",1000186,0.388,23,"NLA12_MI-177",1,"8/28/2012","PROB",-86.0181976,44.86768546,"Region_5",64.68475929,"No","NATURAL",560.067088,180.95,4060104,"NLA_MI-10144","UMW","Good","Good","Good","Oligotrophic",37.3037694048131,2.77004354965374e-05,7.42563980490492e-07
"126",1000188,0.68,24,"NLA12_WI-106",1,"8/28/2012","PROB",-90.66040551,45.76452987,"Region_5",416.7172224,"No","NATURAL",35.28672369,442.81,7050003,"NLA_WI-10015","UMW","Fair","Good","Good","Eutrophic",62.6536676859189,4.85471549939316e-05,7.748493709466e-07
"127",1000189,0.47,12,"NLA12_WI-171",1,"8/29/2012","PROB",-92.53857737,45.7344156,"Region_5",41.45427565,"No","NATURAL",14.65242301,287.13,7030005,"NLA_WI-10106","UMW","Good","Good","Good","Mesotrophic",86.6094818011232,3.35546512458057e-05,3.874246854733e-07
"128",1000190,1.078,48,"NLA12_FL-R04",1,"8/15/2012","HAND",-81.90578186,29.23344674,"Region_4",NA,"No","NATURAL",175.0209169,12.6,3080102,"NLA_FL-10075",NA,NA,NA,NA,NA,49.6622454157505,7.69615192403798e-05,1.5496987418932e-06
"129",1000191,0.508,60,"NLA12_MI-178",1,"8/29/2012","PROB",-86.10510095,46.48448683,"Region_5",70.40204082,"No","NATURAL",11.12022039,256.33,4060106,"NLA_MI-10145","UMW","Good","Good","Poor","Mesotrophic",18.7223901084981,3.62675804954666e-05,1.9371234273665e-06
"130",1000193,1.16,39,"NLA12_WI-147",1,"8/30/2012","PROB",-91.75370431,46.3452418,"Region_5",85.56162495,"No","NATURAL",10.23109018,329.41,7030001,"NLA_WI-10082","UMW","Good","Poor","Fair","Eutrophic",65.7721760322769,8.2815734989648e-05,1.25913022778822e-06
"131",1000194,0.456,41,"NLA12_WA-147",1,"8/7/2012","PROB",-119.7765868,48.23081534,"Region_10",186.4166667,"No","NATURAL",2.415809489,507.68,17020006,"NLA_WA-10099","WMT","Good","Poor","Fair","Oligotrophic",24.5940365550465,3.25551509959306e-05,1.32370100870044e-06
"132",1000202,0.41,10,"NLA12_WI-176",1,"9/10/2012","PROB",-87.91729236,45.41937109,"Region_5",88.85033082,"No","NATURAL",29.40175535,216.08,4030108,"NLA_WI-10111","UMW","Good","Good","Good","Mesotrophic",90.6635426513886,2.92710787463411e-05,3.22853904561083e-07
"133",1000203,0.6,21,"NLA12_WI-170",1,"9/11/2012","PROB",-89.1648747,45.57708435,"Region_5",88.85033082,"No","NATURAL",23.57655104,484.03,7070001,"NLA_WI-10105","UMW","Good","Good","Good","Eutrophic",63.1801690950443,4.28357249946455e-05,6.77993199578275e-07
"134",1000204,0.85,11,"NLA12_WI-112",2,"9/12/2012","PROB",-88.07300702,45.62088904,"Region_5",85.56162495,"No","NATURAL",12.3174475,320.42,4030108,"NLA_WI-10047",NA,NA,NA,NA,NA,170.873639143415,6.06839437424145e-05,3.55139295017192e-07
"135",1000206,0.199,30,"NLA12_WY-151",1,"9/15/2012","PROB",-106.2591701,41.20465089,"Region_8",23.96943009,"No","MAN_MADE",128.0139373,2870.35,10180002,"NLA_WY-10098","WMT","Fair","Good","Fair","Mesotrophic",14.6683292582328,1.42071821232241e-05,9.6856171368325e-07
"136",1000207,0.9,86,"NLA12_WI-173",1,"9/18/2012","PROB",-90.09230591,43.60640518,"Region_5",6.44844288,"No","MAN_MADE",242.5287687,279.11,7070004,"NLA_WI-10108","UMW","Fair","Fair","Poor","Hypereutrophic",23.1415735638825,6.42535874919683e-05,2.77654357922532e-06
"137",1000208,2.66,217,"NLA12_WI-188",1,"9/17/2012","PROB",-88.94241893,42.73179781,"Region_5",24.39880224,"Yes","NATURAL",9.407501204,265.41,7090001,"NLA_WI-10123","TPL","Poor","Poor","Poor","Hypereutrophic",27.1063306117448,0.000189905047476262,7.00592972897551e-06
"138",1000211,0.48,117,"NLA12_OR-167",1,"9/19/2012","PROB",-123.9286129,46.10040452,"Region_10",13.16103073,"Yes","NATURAL",15.00053017,8.09,17100201,"NLA_OR-10121","WMT","Fair","Poor","Poor","Eutrophic",9.07202428031406,3.42685799957164e-05,3.77739068336467e-06
"139",1000217,1.18,36,"NLA12_WI-142",1,"9/25/2012","PROB",-90.36722351,46.25160505,"Region_5",307.2557803,"No","NATURAL",3.457499315,530.22,7050001,"NLA_WI-10077","UMW","Good","Poor","Fair","Eutrophic",72.4816939895925,8.42435924894695e-05,1.1622740564199e-06
"140",1000218,2.16,155,"NLA12_WI-153",1,"9/27/2012","PROB",-92.07106181,44.43390781,"Region_5",69.2348681,"No","NATURAL",1.757989243,205.22,7050005,"NLA_WI-10088","UMW","Good","Poor","Poor","Hypereutrophic",30.8156179586152,0.000154208609980724,5.00423552069679e-06
"141",1000219,0.37,9,"NLA12_WI-183",1,"9/26/2012","PROB",-90.98648796,46.17950483,"Region_5",88.85033082,"No","NATURAL",45.57132909,447,7050001,"NLA_WI-10118","UMW","Good","Good","Good","Mesotrophic",90.9092433089804,2.64153637466981e-05,2.90568514104975e-07
"142",1000220,0.68,27,"NLA12_WI-174",1,"9/24/2012","PROB",-89.84834363,46.25445969,"Region_5",128.4687743,"No","NATURAL",5.455688042,497.84,7050002,"NLA_WI-10109","UMW","Good","Good","Good","Eutrophic",55.6921490541502,4.85471549939316e-05,8.71705542314925e-07
"143",1000222,0.58,31,"NLA12_WI-122",1,"9/20/2012","PROB",-90.67162718,43.17776764,"Region_5",16.66067079,"Yes","NATURAL",4.039632503,198.05,7070005,"NLA_WI-10057","UMW","Good","Good","Fair","Mesotrophic",41.3728204074,4.1407867494824e-05,1.00084710413936e-06
"144",1000223,0.73,35,"NLA12_WI-157",1,"9/19/2012","PROB",-90.95935275,43.53712279,"Region_5",6.190505164,"Yes","MAN_MADE",14.8293549,277.38,7060001,"NLA_WI-10092","UMW","Good","Fair","Fair","Eutrophic",46.1215234393824,5.21167987434854e-05,1.12998866596379e-06
"145",6160,0.339,26.8,"NLA12_CA-143",1,"5/2/2012","PROB",-121.9971818,37.56448938,"Region_9",89.29411765,"Yes","MAN_MADE",2.481529197,13.06,18050004,"NLA_CA-10078","XER","Good","Good","Good","Mesotrophic",27.9713696385336,2.42021846219747e-05,8.65248464223703e-07
"146",6187,0.321,40,"NLA12_AZ-101",1,"5/8/2012","PROB",-111.5241427,33.5692971,"Region_9",7.156067619,"No","MAN_MADE",373.4884097,459,15060106,"NLA_AZ-10016","XER","Good","Good","Good","Mesotrophic",17.7457299945706,2.29171128721354e-05,1.29141561824433e-06
"147",6189,1.509,70,"NLA12_ND-115",1,"5/16/2012","PROB",-100.6342083,46.82604195,"Region_8",146.2371257,"No","MAN_MADE",3.873222845,523.43,10130103,"NLA_ND-10055","NPL","Good","Fair","Fair","Eutrophic",47.6694375822109,0.000107731848361534,2.25997733192758e-06
"148",6192,0.483,38,"NLA12_AZ-118",1,"5/9/2012","PROB",-111.883581,33.38131121,"Region_9",8.518404325,"Yes","MAN_MADE",8.007210087,365.97,15060106,"NLA_AZ-10057","XER","Good","Fair","Good","Oligotrophic",28.1068620671506,3.44827586206897e-05,1.22684483733212e-06
"149",6194,0.189,23,"NLA12_UT-103",1,"5/9/2012","PROB",-111.7364334,41.51882171,"Region_8",5.518387688,"No","MAN_MADE",69.82459053,1640,16010203,"NLA_UT-10023","WMT","Poor","Good","Good","Mesotrophic",18.1711660245095,1.34932533733133e-05,7.42563980490492e-07
"150",6195,0.278,57,"NLA12_AZ-130",1,"5/10/2012","PROB",-111.6185016,33.84530018,"Region_9",4.533989399,"No","MAN_MADE",622.6993198,533.25,15060203,"NLA_AZ-10068","XER","Poor","Good","Fair","Eutrophic",10.784965706926,1.98472192475191e-05,1.84026725599817e-06
"151",6212,1.249,147,"NLA12_FL-101",1,"5/14/2012","PROB",-80.86112023,26.96218896,"Region_4",11.7393443,"Yes","NATURAL",167489.6089,4.52,3090201,"NLA_FL-10074","CPL","Good","Poor","Poor","Eutrophic",18.7885788570739,8.91697008638538e-05,4.74595239704792e-06
"152",6216,0.156,15,"NLA12_UT-101",1,"5/15/2012","PROB",-112.7718285,37.52243125,"Region_8",5.518387688,"No","NATURAL",169.5224843,2753.79,16030001,"NLA_UT-10042","WMT","Poor","Good","Good","Mesotrophic",22.9975815505961,1.11372884986078e-05,4.84280856841625e-07
"153",6217,1.9,147,"NLA12_ND-112",1,"5/15/2012","PROB",-99.58716111,46.64003276,"Region_8",58.97169537,"No","NATURAL",1623.50865,565.83,10130103,"NLA_ND-10045","NPL","Good","Poor","Poor","Mesotrophic",28.5815050668058,0.000135646462483044,4.74595239704792e-06
"154",6218,0.26,7,"NLA12_FL-123",1,"5/15/2012","PROB",-81.35075299,27.20734613,"Region_4",202.6065083,"Yes","NATURAL",34.53119775,33.47,3090103,"NLA_FL-10090",NA,NA,NA,NA,NA,82.1342198235576,1.85621474976797e-05,2.25997733192758e-07
"155",6222,1.511,43,"NLA12_FL-102",1,"5/16/2012","PROB",-81.70722184,28.09204922,"Region_4",11.7393443,"Yes","NATURAL",289.8131363,38.73,3100101,"NLA_FL-10061",NA,NA,NA,NA,NA,77.7042614556144,0.000107874634111516,1.38827178961266e-06
"156",6226,0.323,32,"NLA12_GA-112",1,"5/16/2012","PROB",-84.28588958,33.37323584,"Region_4",159.8251092,"Yes","MAN_MADE",5.080895318,248.22,3070103,"NLA_GA-10033","SAP","Good","Fair","Fair","Mesotrophic",22.3203691131086,2.30598986221175e-05,1.03313249459547e-06
"157",6227,0.44,80,"NLA12_UT-108",1,"5/17/2012","PROB",-111.841172,38.60046835,"Region_8",10.98141883,"No","MAN_MADE",144.3154115,2132,16030002,"NLA_UT-10010","WMT","Poor","Poor","Poor","Mesotrophic",12.162182550796,3.14128649960734e-05,2.58283123648867e-06
"158",6228,0.546,9,"NLA12_FL-107",1,"5/17/2012","PROB",-81.83447199,28.17018584,"Region_4",914.4212807,"Yes","NATURAL",30.03492592,42.88,3100208,"NLA_FL-10063","CPL","Fair","Fair","Good","Mesotrophic",134.152559045144,3.89805097451274e-05,2.90568514104975e-07
"159",6231,0.494,23,"NLA12_FL-110",1,"5/18/2012","PROB",-81.50927927,27.84218818,"Region_4",1099.714286,"Yes","NATURAL",1.870654899,29.37,3090101,"NLA_FL-10077","CPL","Good","Good","Good","Eutrophic",47.4950053762311,3.52680802455915e-05,7.42563980490492e-07
"160",6232,0.519,46,"NLA12_FL-106",1,"5/20/2012","PROB",-81.13770674,28.63737421,"Region_4",4.695737719,"Yes","NATURAL",24.47050394,11.26,3080101,"NLA_FL-10006","CPL","Poor","Fair","Fair","Mesotrophic",24.9492993828583,3.70529021203684e-05,1.48512796098098e-06
"161",6233,0.82,25,"NLA12_FL-104",1,"5/19/2012","PROB",-81.35520745,28.63214149,"Region_4",11.7393443,"Yes","NATURAL",39.15276905,19.8,3080101,"NLA_FL-10034","CPL","Fair","Poor","Good","Eutrophic",72.5308341211109,5.85421574926822e-05,8.07134761402708e-07
"162",6235,2.38,434,"NLA12_CA-168",1,"5/21/2012","PROB",-117.8101552,33.8011914,"Region_9",91.12744883,"Yes","MAN_MADE",70.10301509,98.57,18070203,"NLA_CA-10033","XER","Good","Poor","Poor","Hypereutrophic",12.1265163263069,0.000169915042478761,1.4011859457951e-05
"163",6236,1.05,67,"NLA12_OK-122",1,"5/21/2012","PROB",-98.33928249,34.37372835,"Region_6",2.437808433,"Yes","MAN_MADE",51.21724256,310.31,11130202,"NLA_OK-10050","SPL","Good","Poor","Poor","Eutrophic",34.654794242431,7.49625187406297e-05,2.16312116055926e-06
"164",6237,0.92,36,"NLA12_WI-R11",1,"5/21/2012","HAND",-88.70016387,45.24419324,"Region_5",NA,"No","NATURAL",2.530354729,406.45,4030104,"NLA_WI-10044",NA,NA,NA,NA,NA,56.511151246123,6.56814449917898e-05,1.1622740564199e-06
"165",6243,0.588,46,"NLA12_KS-114",1,"5/22/2012","PROB",-94.67326537,38.50796545,"Region_7",20.14916696,"No","MAN_MADE",110.0385555,295.82,10290102,"NLA_KS-10004","TPL","Fair","Good","Good","Eutrophic",28.2662582603481,4.19790104947526e-05,1.48512796098098e-06
"166",6249,0.594,28,"NLA12_OK-R01",1,"5/22/2012","HAND",-96.98402642,34.49007432,"Region_6",NA,"Yes","MAN_MADE",26.76327525,294.2,11130303,"NLA_OK-10092",NA,NA,NA,NA,NA,46.9112755530704,4.24073677446991e-05,9.03990932771033e-07
"167",6250,3.83,591,"NLA12_CA-106",1,"5/22/2012","PROB",-115.512784,33.07900474,"Region_9",231.9268344,"Yes","MAN_MADE",62.78533719,-53.27,18100200,"NLA_CA-10003","XER","Good","Poor","Poor","Hypereutrophic",14.3304596737575,0.000273434711215821,1.908066575956e-05
"168",6251,0.761,20,"NLA12_FL-114",1,"5/21/2012","PROB",-81.38955715,28.62073805,"Region_4",569.3774413,"Yes","NATURAL",6.37106718,24.72,3080101,"NLA_FL-10081","CPL","Poor","Fair","Good","Mesotrophic",84.1401901923253,5.43299778682088e-05,6.45707809122167e-07
"169",6252,2.08,83,"NLA12_PA-102",1,"9/5/2012","PROB",-75.8615303,40.1117666,"Region_3",17.86315775,"Yes","MAN_MADE",63.19607659,186.74,2040205,"NLA_PA-10020","SAP","Good","Poor","Poor","Hypereutrophic",55.415859158063,0.000148497179981438,2.67968740785699e-06
"170",6253,0.37,24,"NLA12_WI-R08",1,"5/22/2012","HAND",-88.71706451,44.98525558,"Region_5",NA,"No","NATURAL",1.731647851,294.16,4030202,"NLA_WI-10043",NA,NA,NA,NA,NA,34.0909662408677,2.64153637466981e-05,7.748493709466e-07
"171",6267,1.85,106,"NLA12_AL-105",1,"5/23/2012","PROB",-88.35373896,31.62154629,"Region_4",83.37696313,"No","MAN_MADE",32.56146308,50.83,3160203,"NLA_AL-10039",NA,NA,NA,NA,NA,38.5935466877747,0.00013207681873349,3.42225138834748e-06
"172",6270,1.71,190,"NLA12_OK-118",1,"5/23/2012","PROB",-99.07748881,35.17438787,"Region_6",2.684319352,"No","MAN_MADE",141.5132383,499.88,11120303,"NLA_OK-10053","SPL","Good","Poor","Poor","Oligotrophic",19.901753264939,0.00012208181623474,6.13422418666058e-06
"173",6279,0.265,14.8,"NLA12_CA-172",1,"5/23/2012","PROB",-117.0432688,33.15989079,"Region_9",13.63456264,"Yes","MAN_MADE",25.61192863,314.7,18070303,"NLA_CA-10106","XER","Good","Good","Good","Oligotrophic",39.5943289430092,1.89191118726351e-05,4.77823778750403e-07
